,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
486,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af015b9c0>,,21,False,False,False,
487,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])c2c([H])c([H])nc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af017e8e0>,,21,False,False,False,
488,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(Cl)c2Cl)N1[H],<fegrow.package.RMol object at 0x151af25aa430>,,21,False,False,False,
489,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af015b790>,,21,False,False,False,
490,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(O[H])=C([H])C(=O)C(=O)O[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2382160>,,21,False,False,False,
491,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C(F)(F)F)N1[H],<fegrow.package.RMol object at 0x151af01185e0>,,21,False,False,False,
492,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2c([H])c([H])nc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af0118540>,,21,False,False,False,
493,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](N=C=S)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af0118bd0>,,21,False,False,False,
494,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(P(=O)(O[H])O[H])N1[H],<fegrow.package.RMol object at 0x151af0119710>,,21,False,False,False,
495,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(C(F)(F)F)c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af01586d0>,,21,False,False,False,
496,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(c3nc([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2361f30>,,21,False,False,False,
497,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af00b22f0>,,21,False,False,False,
498,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)C([H])=C(O[H])C(=O)O[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23818a0>,,21,False,False,False,
499,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc([H])c(F)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25aa930>,,21,False,False,False,
500,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(C(F)(F)F)nc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af00b2ca0>,,21,False,False,False,
501,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c3c([H])nn([H])c3c2[H])N1[H],<fegrow.package.RMol object at 0x151af249c540>,,21,False,False,False,
502,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2noc(C([H])([H])[H])n2)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24a6890>,,21,False,False,False,
503,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(C([H])([H])[H])no2)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24acf90>,,21,False,False,False,
504,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(c3nc([H])c([H])c([H])n3)C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af24b0d10>,,21,False,False,False,
505,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)N1[H],<fegrow.package.RMol object at 0x151af30aea70>,,21,False,False,False,
506,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af24d5a80>,,21,False,False,False,
507,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24a5d00>,,21,False,False,False,
